DATE,CODE,NAME,WEBSITE LINK, LAST 12 MONTHS Low,LAST 12 MONTHS High,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
29-04-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 0.82 , 3.96 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
29-04-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 4.05 , 5.30 , 4.30 , 4.59 , 4.32 , 4.48 , (0.16),3.57%,1700,
29-04-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV, 0.49 , 6.00 , 4.30 , 4.60 , 4.59 , 4.55 , 0.04 ,0.88%,10900,
29-04-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG, 9.00 , 26.05 , 16.70 , 17.00 , 16.75 , 17.00 , (0.25),1.47%,56900,
29-04-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER, 1.91 , 4.62 , 3.75 , 3.85 , 3.84 , 3.75 , 0.09 ,2.40%,700,
29-04-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL, 18.00 , 26.50 , 19.00 , 19.00 , 19.00 , 19.00 , - ,-,400,
29-04-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE, 11.70 , 18.00 , 15.15 , 16.50 , 16.30 , 15.50 , 0.80 ,5.16%,6500,
29-04-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM, 0.20 , 0.40 , 0.24 , 0.26 , 0.25 , 0.25 , - ,-,513600,
29-04-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN, 5.04 , 25.00 , 6.00 , 6.20 , 6.16 , 6.00 , 0.16 ,2.67%,12700,
29-04-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM, 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , - ,-,-,
29-04-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB, 19.05 , 48.00 , 40.00 , 42.00 , 40.50 , 40.70 , (0.20),0.49%,15900,
29-04-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 36.00 , 53.00 , 38.10 , 38.10 , 38.10 , 38.10 , - ,-,-,
29-04-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.24 , 2.43 , 1.25 , 1.30 , 1.29 , 1.30 , (0.01),0.77%,11300,
29-04-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT, 7.50 , 16.00 , 7.50 , 8.00 , 7.98 , 8.00 , (0.02),0.25%,2600,
29-04-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN, 4.20 , 6.28 , 4.25 , 4.30 , 4.28 , 4.30 , (0.02),0.47%,218500,
29-04-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4, 4.50 , 5.00 , 4.53 , 4.53 , 4.53 , 4.53 , - ,-,-,
29-04-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , - ,-,-,
29-04-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC, 1.16 , 2.50 , 1.36 , 1.39 , 1.37 , 1.41 , (0.04),2.84%,45500,
29-04-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL, 21.00 , 27.50 , 24.00 , 24.00 , 24.00 , 23.85 , 0.15 ,0.63%,500,
29-04-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME, 5.50 , 8.60 , 5.50 , 6.40 , 5.68 , 6.04 , (0.36),5.96%,62500,
29-04-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT, 6.00 , 10.65 , 6.00 , 7.00 , 6.80 , 7.06 , (0.26),3.68%,483500,
29-04-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC, 1.95 , 2.65 , 2.25 , 2.30 , 2.28 , 2.24 , 0.04 ,1.79%,181900,
29-04-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB, 210.00 , 299.75 , 290.00 , 290.00 , 290.00 , 277.50 , 12.50 ,4.50%,1100,
29-04-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE, 2.00 , 2.94 , 2.44 , 2.50 , 2.48 , 2.47 , 0.01 ,0.40%,113400,
29-04-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY, 6.80 , 10.50 , 7.00 , 7.60 , 7.14 , 7.72 , (0.58),7.51%,900,
29-04-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM, 9.50 , 16.50 , 11.50 , 11.50 , 11.50 , 11.50 , - ,-,-,
29-04-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM, 15.15 , 27.80 , 15.40 , 15.65 , 15.50 , 15.55 , (0.05),0.32%,85700,
29-04-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR, 0.33 , 0.53 , 0.39 , 0.41 , 0.40 , 0.40 , - ,-,130500,
29-04-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 ", - ,-,-,
29-04-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH, 1.81 , 2.60 , 2.00 , 2.00 , 2.00 , 2.00 , - ,-,100,
29-04-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL, 1.01 , 2.68 , 1.20 , 1.22 , 1.20 , 1.23 , (0.03),2.44%,25400,
29-04-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE, 6.50 , 9.82 , 8.40 , 8.68 , 8.58 , 8.54 , 0.04 ,0.47%,18700,
29-04-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC, 53.00 , 71.00 , 62.00 , 62.00 , 62.00 , 62.00 , - ,-,-,
29-04-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT, 305.00 , 500.00 , 460.00 , 460.00 , 460.00 , 460.00 , - ,-,35300,
29-04-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB, 7.80 , 13.00 , 10.80 , 12.00 , 11.15 , 12.00 , (0.85),7.08%,29900,
29-04-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL, 148.00 , 185.00 , 170.00 , 172.00 , 171.00 , 168.75 , 2.25 ,1.33%,13100,
29-04-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH, 0.76 , 2.01 , 1.25 , 1.35 , 1.34 , 1.30 , 0.04 ,3.08%,103500,
29-04-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH, 10.40 , 12.25 , 10.40 , 10.40 , 10.40 , 10.40 , - ,-,-,
29-04-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA, 27.00 , 33.00 , 29.50 , 29.50 , 29.50 , 29.50 , - ,-,-,
29-04-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM, 25.95 , 41.00 , 40.00 , 41.00 , 40.35 , 39.90 , 0.45 ,1.13%,10140200,
29-04-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR, 4.98 , 8.98 , 5.72 , 6.04 , 5.82 , 6.02 , (0.20),3.32%,2500,
29-04-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD," 1,710.00 "," 2,100.00 "," 1,855.00 "," 1,855.00 "," 1,855.00 "," 1,855.00 ", - ,-,-,
29-04-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15, 152.56 , 195.36 , 188.12 , 190.47 , 188.98 , 188.12 , 0.86 ,0.46%,-,
29-04-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25, 167.57 , 221.63 , 216.85 , 220.58 , 218.27 , 216.85 , 1.42 ,0.65%,-,
29-04-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I," 1,723.96 "," 2,060.11 "," 1,873.57 "," 1,873.57 "," 1,873.57 "," 1,876.88 ", (3.31),0.18%,-,
29-04-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I," 2,935.01 "," 3,736.79 "," 3,675.72 "," 3,675.72 "," 3,675.72 "," 3,656.78 ", 18.94 ,0.52%,-,
29-04-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI, 127.01 , 169.19 , 169.19 , 169.19 , 169.19 , 168.04 , 1.15 ,0.68%,-,
29-04-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK," 1,511.03 "," 1,980.09 "," 1,961.27 "," 1,961.27 "," 1,961.27 "," 1,953.54 ", 7.73 ,0.40%,-,
29-04-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU," 1,201.29 "," 1,565.75 "," 1,565.75 "," 1,565.75 "," 1,565.75 "," 1,559.58 ", 6.17 ,0.40%,-,
30-04-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD, 8.20 , 15.00 , 14.00 , 14.00 , 14.00 , 14.00 , - ,-,-,
30-04-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ, 320.00 , 397.00 , 355.00 , 360.00 , 358.25 , 355.00 , 3.25 ,0.92%,300,
30-04-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC, 66.50 , 90.00 , 82.00 , 86.00 , 82.50 , 82.00 , 0.50 ,0.61%,900,
30-04-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT, 360.00 , 427.50 , 360.00 , 360.00 , 360.00 , 360.00 , - ,-,-,
30-04-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN, 14.80 , 20.00 , 17.35 , 18.50 , 18.05 , 17.30 , 0.75 ,4.34%,2000,
30-04-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK, 114.00 , 150.00 , 149.75 , 149.75 , 149.75 , 149.25 , 0.50 ,0.34%,400,
30-04-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 26.00 , 21.60 , 21.60 , 21.60 , 21.60 , - ,-,1000,
30-04-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 11.90 , 8.70 , 8.80 , 8.78 , 8.74 , 0.04 ,0.46%,457600,
30-04-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 27.00 , 26.00 , 27.00 , 26.15 , 26.00 , 0.15 ,0.58%,6200,
30-04-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP, 10.20 , 14.05 , 12.05 , 12.35 , 12.20 , 12.00 , 0.20 ,1.67%,72900,
30-04-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK, 58.50 , 85.00 , 65.00 , 67.00 , 65.25 , 66.25 , (1.00),1.51%,5500,
30-04-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY, 28.00 , 43.00 , 39.00 , 39.50 , 39.15 , 39.00 , 0.15 ,0.38%,63900,
30-04-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK, 2.86 , 5.48 , 3.90 , 4.00 , 3.97 , 3.98 , (0.01),0.25%,17700,
30-04-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH, 42.00 , 55.00 , 44.00 , 45.00 , 44.05 , 44.50 , (0.45),1.01%,176400,
30-04-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB, 30.00 , 42.50 , 40.00 , 40.95 , 40.25 , 40.20 , 0.05 ,0.12%,77200,
30-04-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK, 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , - ,-,-,
30-04-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA, 20.00 , 31.82 , 24.50 , 25.45 , 24.95 , 24.55 , 0.40 ,1.63%,9200,
30-04-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC, 72.25 , 101.50 , 83.00 , 83.00 , 83.00 , 83.00 , - ,-,-,
30-04-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK, 132.00 , 190.00 , 133.50 , 135.00 , 134.00 , 134.25 , (0.25),0.19%,4200,
30-04-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON, 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , - ,-,-,
30-04-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD, 0.75 , 1.50 , 1.07 , 1.08 , 1.08 , 1.01 , 0.07 ,6.93%,1100,
30-04-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS, 2.50 , 6.00 , 4.30 , 4.30 , 4.30 , 4.30 , - ,-,-,
30-04-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 0.82 , 3.96 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
30-04-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 4.05 , 5.30 , 4.55 , 4.55 , 4.55 , 4.32 , 0.23 ,5.32%,500,
30-04-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV, 0.49 , 6.00 , 4.40 , 4.55 , 4.51 , 4.59 , (0.08),1.74%,12800,
30-04-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG, 9.00 , 26.05 , 16.50 , 16.80 , 16.55 , 16.75 , (0.20),1.19%,21200,
30-04-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER, 1.91 , 4.62 , 3.60 , 3.85 , 3.74 , 3.84 , (0.10),2.60%,12600,
30-04-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL, 18.00 , 26.50 , 19.00 , 19.00 , 19.00 , 19.00 , - ,-,1000,
30-04-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE, 11.70 , 18.00 , 16.30 , 16.30 , 16.30 , 16.30 , - ,-,100,
30-04-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM, 0.20 , 0.40 , 0.25 , 0.26 , 0.25 , 0.25 , - ,-,273900,
30-04-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN, 5.04 , 25.00 , 5.90 , 6.36 , 5.98 , 6.16 , (0.18),2.92%,160000,
30-04-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM, 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , 5.55 , - ,-,-,
30-04-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB, 19.05 , 48.00 , 40.00 , 41.00 , 40.05 , 40.50 , (0.45),1.11%,56800,
30-04-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN, 36.00 , 53.00 , 36.00 , 36.00 , 36.00 , 38.10 , (2.10),5.51%,1000,
30-04-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL, 1.24 , 2.43 , 1.25 , 1.30 , 1.28 , 1.29 , (0.01),0.78%,11800,
30-04-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT, 7.50 , 16.00 , 7.98 , 7.98 , 7.98 , 7.98 , - ,-,-,
30-04-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN, 4.20 , 6.28 , 4.20 , 4.30 , 4.25 , 4.28 , (0.03),0.70%,280000,
30-04-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4, 4.50 , 5.00 , 4.53 , 4.53 , 4.53 , 4.53 , - ,-,-,
30-04-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , - ,-,-,
30-04-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC, 1.16 , 2.50 , 1.36 , 1.40 , 1.38 , 1.37 , 0.01 ,0.73%,202800,
30-04-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL, 21.00 , 27.50 , 24.00 , 24.00 , 24.00 , 24.00 , - ,-,14000,
30-04-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME, 5.40 , 8.60 , 5.40 , 5.80 , 5.76 , 5.68 , 0.08 ,1.41%,345200,
30-04-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT, 6.00 , 10.65 , 6.40 , 6.80 , 6.74 , 6.80 , (0.06),0.88%,14500,
30-04-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC, 1.95 , 2.65 , 2.10 , 2.29 , 2.18 , 2.28 , (0.10),4.39%,46200,
30-04-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB, 210.00 , 299.75 , 280.00 , 290.00 , 281.75 , 290.00 , (8.25),2.84%,1200,
30-04-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE, 2.00 , 2.94 , 2.40 , 2.50 , 2.47 , 2.48 , (0.01),0.40%,181900,
30-04-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY, 6.80 , 10.50 , 7.30 , 7.84 , 7.38 , 7.14 , 0.24 ,3.36%,3600,
30-04-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM, 9.50 , 16.50 , 11.50 , 11.50 , 11.50 , 11.50 , - ,-,100,
30-04-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM, 15.15 , 27.80 , 15.35 , 15.50 , 15.40 , 15.50 , (0.10),0.65%,94000,
30-04-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR, 0.33 , 0.53 , 0.41 , 0.42 , 0.41 , 0.40 , 0.01 ,2.50%,6100,
30-04-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 "," 1,500.00 ", - ,-,-,
30-04-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH, 1.81 , 2.60 , 1.81 , 2.00 , 1.97 , 2.00 , (0.03),1.50%,4500,
30-04-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL, 1.01 , 2.68 , 1.12 , 1.20 , 1.19 , 1.20 , (0.01),0.83%,6900,
30-04-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE, 6.50 , 9.80 , 8.50 , 8.60 , 8.52 , 8.58 , (0.06),0.70%,56900,
30-04-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC, 53.00 , 71.00 , 61.00 , 67.00 , 61.25 , 62.00 , (0.75),1.21%,4100,
30-04-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT, 305.00 , 500.00 , 450.75 , 460.00 , 453.75 , 460.00 , (6.25),1.36%,1500,
30-04-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB, 7.80 , 13.00 , 10.90 , 12.00 , 10.95 , 11.15 , (0.20),1.79%,27900,
30-04-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL, 148.00 , 185.00 , 168.25 , 170.00 , 169.75 , 171.00 , (1.25),0.73%,64400,
30-04-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH, 0.76 , 2.01 , 1.30 , 1.35 , 1.34 , 1.34 , - ,-,99800,
30-04-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH, 10.40 , 12.25 , 10.40 , 10.40 , 10.40 , 10.40 , - ,-,-,
30-04-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA, 27.00 , 33.00 , 29.50 , 29.50 , 29.50 , 29.50 , - ,-,-,
30-04-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM, 25.95 , 41.00 , 40.00 , 40.65 , 40.35 , 40.35 , - ,-,10465400,
30-04-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR, 4.98 , 8.98 , 5.72 , 6.30 , 5.92 , 5.82 , 0.10 ,1.72%,10700,
30-04-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD," 1,710.00 "," 2,100.00 "," 1,855.00 "," 1,855.00 "," 1,855.00 "," 1,855.00 ", - ,-,-,
30-04-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15, 152.56 , 195.36 , 188.62 , 190.03 , 189.42 , 188.98 , 0.44 ,0.23%,-,
30-04-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25, 167.57 , 221.63 , 217.48 , 219.33 , 218.33 , 218.27 , 0.06 ,0.03%,-,
30-04-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I," 1,723.96 "," 2,060.11 "," 1,866.58 "," 1,866.58 "," 1,866.58 "," 1,873.57 ", (6.99),0.37%,-,
30-04-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I," 2,935.01 "," 3,736.79 "," 3,674.77 "," 3,674.77 "," 3,674.77 "," 3,675.72 ", (0.95),0.03%,-,
30-04-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI, 127.01 , 169.19 , 169.15 , 169.15 , 169.15 , 169.19 , (0.04),0.02%,-,
30-04-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK," 1,511.03 "," 1,980.09 "," 1,961.60 "," 1,961.60 "," 1,961.60 "," 1,961.27 ", 0.33 ,0.02%,-,
30-04-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU," 1,201.29 "," 1,566.01 "," 1,566.01 "," 1,566.01 "," 1,566.01 "," 1,565.75 ", 0.26 ,0.02%,-,
03-05-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD, 8.20 , 15.00 , 14.00 , 14.00 , 14.00 , 14.00 , - ,-,9200,
03-05-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ, 320.00 , 397.00 , 358.25 , 358.25 , 358.25 , 358.25 , - ,-,-,
03-05-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC, 68.50 , 90.00 , 82.50 , 82.50 , 82.50 , 82.50 , - ,-,-,
03-05-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT, 340.00 , 427.50 , 360.00 , 360.00 , 360.00 , 360.00 , - ,-,-,
03-05-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN, 14.80 , 20.00 , 18.05 , 18.05 , 18.05 , 18.05 , - ,-,-,
03-05-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK, 114.00 , 150.00 , 149.75 , 149.75 , 149.75 , 149.75 , - ,-,-,
03-05-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN, 20.00 , 26.00 , 21.60 , 21.60 , 21.60 , 21.60 , - ,-,-,
03-05-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA, 8.50 , 11.90 , 8.70 , 8.90 , 8.80 , 8.78 , 0.02 ,0.23%,81800,
03-05-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG, 12.15 , 27.00 , 26.00 , 26.00 , 26.00 , 26.15 , (0.15),0.57%,1200,
03-05-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP, 10.20 , 14.05 , 12.20 , 12.50 , 12.45 , 12.20 , 0.25 ,2.05%,59100,
03-05-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK, 58.50 , 85.00 , 64.50 , 66.25 , 65.00 , 65.25 , (0.25),0.38%,32700,
03-05-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY, 28.00 , 43.00 , 39.05 , 39.50 , 39.30 , 39.15 , 0.15 ,0.38%,485900,
03-05-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK, 2.86 , 5.48 , 3.70 , 3.80 , 3.76 , 3.97 , (0.21),5.29%,9600,
03-05-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH, 42.00 , 55.00 , 44.00 , 47.80 , 44.95 , 44.05 , 0.90 ,2.04%,21000,
03-05-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB, 30.00 , 42.50 , 39.95 , 40.40 , 40.05 , 40.25 , (0.20),0.50%,55400,
03-05-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK, 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , 4.12 , - ,-,-,
03-05-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA, 20.00 , 31.82 , 24.30 , 24.85 , 24.35 , 24.95 , (0.60),2.40%,15600,
03-05-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC, 72.25 , 101.50 , 81.00 , 83.00 , 81.00 , 83.00 , (2.00),2.41%,21700,
03-05-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK, 131.00 , 190.00 , 131.00 , 135.00 , 132.75 , 134.00 , (1.25),0.93%,113000,
03-05-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON, 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , 0.45 , - ,-,-,
03-05-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD, 0.75 , 1.50 , 1.00 , 1.10 , 1.03 , 1.08 , (0.05),4.63%,6900,
03-05-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS, 2.50 , 6.00 , 4.30 , 4.30 , 4.30 , 4.30 , - ,-,-,
03-05-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ, 0.91 , 3.96 , 3.83 , 3.83 , 3.83 , 3.83 , - ,-,-,
03-05-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL, 4.05 , 5.30 , 4.55 , 4.55 , 4.55 , 4.55 , - ,-,600,
