DATE,CODE,NAME,WEBSITE LINK,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
18-08-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.99,4,3.99,4,-0.01,-0.25%,2600,
18-08-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.72,5.24,4.79,5.24,-0.45,-8.59%,37800,
18-08-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,24.1,25.95,24.95,25.1,-0.15,-0.60%,17200,
18-08-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.45,3.45,3.45,3.29,0.16,4.86%,1100,
18-08-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,18,18,18,18,0,0.00%,-,
18-08-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,14.9,14.9,14.9,14.9,0,0.00%,-,
18-08-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.24,0.24,0.24,0.23,0.01,4.35%,200,
18-08-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,4.3,4.39,4.32,4.37,-0.05,-1.14%,156000,
18-08-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
18-08-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,38.5,39,38.7,38.4,0.3,0.78%,119700,
18-08-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,25.35,25.35,25.35,25.35,0,0.00%,-,
18-08-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.4,1.42,1.42,1.42,0,0.00%,412700,
18-08-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8.66,8.66,8.66,8.66,0,0.00%,-,
18-08-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.06,4.3,4.14,4.19,-0.05,-1.19%,152200,
18-08-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
18-08-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
18-08-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.36,1.41,1.39,1.39,0,0.00%,141700,
18-08-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,24,25,24.3,24.5,-0.2,-0.82%,1800,
18-08-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.56,6.56,6.56,6.56,0,0.00%,-,
18-08-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,8,8.78,8.38,8.04,0.34,4.23%,79700,
18-08-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.95,3.15,3.02,3.1,-0.08,-2.58%,41000,
18-08-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,360,360,360,359.75,0.25,0.07%,1400,
18-08-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.45,2.5,2.46,2.48,-0.02,-0.81%,135300,
18-08-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,8.32,9.24,8.42,9.24,-0.82,-8.87%,3600,
18-08-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,10.4,11.5,11.3,11.1,0.2,1.80%,500,
18-08-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.5,15.7,15.55,15.5,0.05,0.32%,137900,
18-08-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.38,0.41,0.41,0.38,0.03,7.89%,18100,
18-08-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
18-08-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.2,2.2,2.2,2,0.2,10.00%,2600,
18-08-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.29,1.29,1.29,1.33,-0.04,-3.01%,9500,
18-08-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,9.1,9.2,9.12,9.1,0.02,0.22%,15300,
18-08-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,64.5,64.5,64.5,67.75,-3.25,-4.80%,3500,
18-08-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,460,465,461,457,4,0.88%,700,
18-08-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.5,12.4,11.75,12.45,-0.7,-5.62%,11200,
18-08-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,180,180.75,180,180,0,0.00%,718600,
18-08-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.35,1.35,1.35,1.35,0,0.00%,1100,
18-08-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
18-08-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,30,30,30,29.05,0.95,3.27%,200,
18-08-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,43.65,45,44.2,44.9,-0.7,-1.56%,4263100,
18-08-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.98,7,7,6.98,0.02,0.29%,13800,
18-08-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1890,1890,1890,1890,0,0.00%,-,
18-08-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,221.57,224.24,223,222.67,0.33,0.15%,-,
18-08-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,245.87,250.36,247.94,249.3,-1.36,-0.55%,-,
18-08-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,2000.76,2000.76,2000.76,1996.26,4.5,0.23%,-,
18-08-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,4068.32,4068.32,4068.32,4075.27,-6.95,-0.17%,-,
18-08-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,185.93,185.93,185.93,187.46,-1.53,-0.82%,-,
18-08-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2304.59,2304.59,2304.59,2301.41,3.18,0.14%,-,
18-08-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1812.1,1812.1,1812.1,1810.43,1.67,0.09%,-,
19-08-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.5,13.5,13.5,13.5,0,0.00%,400,
19-08-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,382,382,382,415,-33,-7.95%,100,
19-08-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,82,82,82,82,0,0.00%,-,
19-08-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,300,300,300,300,0,0.00%,-,
19-08-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,19.7,19.7,19.7,19,0.7,3.68%,1000,
19-08-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,131,131,131,131,0,0.00%,-,
19-08-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,35,35,35,35,0,0.00%,-,
19-08-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,10.15,10.35,10.25,10.15,0.1,0.99%,20100,
19-08-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,38.55,38.55,38.55,38.55,0,0.00%,-,
19-08-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,13.6,14,13.7,13.75,-0.05,-0.36%,158700,
19-08-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,64,64.25,64,64,0,0.00%,42300,
19-08-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,51,53.75,52.25,54,-1.75,-3.24%,1142600,
19-08-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.72,4,3.95,3.9,0.05,1.28%,16800,
19-08-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,22.8,23,22.9,22.8,0.1,0.44%,18800,
19-08-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,47.1,49.5,48.15,49.7,-1.55,-3.12%,501700,
19-08-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
19-08-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,26.8,27.5,27.05,26.15,0.9,3.44%,59900,
19-08-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,91,91.25,91.25,92,-0.75,-0.82%,900,
19-08-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,134,135,134.5,130.25,4.25,3.26%,7500,
19-08-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
19-08-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.99,1.1,1.07,1,0.07,7.00%,1300,
19-08-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,4.14,4.14,4.14,4.14,0,0.00%,100,
19-08-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
19-08-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.98,4,3.99,3.99,0,0.00%,41600,
19-08-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.35,5.18,4.93,4.79,0.14,2.92%,124700,
19-08-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,25,26,25.3,24.95,0.35,1.40%,1300,
19-08-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.48,3.48,3.48,3.45,0.03,0.87%,100,
19-08-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,19.5,19.7,19.55,18,1.55,8.61%,400,
19-08-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,13.75,14.95,14.4,14.9,-0.5,-3.36%,1000,
19-08-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.24,0.26,0.26,0.24,0.02,8.33%,23300,
19-08-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,4.25,4.3,4.29,4.32,-0.03,-0.69%,64300,
19-08-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
19-08-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,39,39.45,39,38.7,0.3,0.78%,14200,
19-08-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,25.4,25.9,25.85,25.35,0.5,1.97%,6500,
19-08-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.41,1.46,1.44,1.42,0.02,1.41%,7400,
19-08-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8.66,8.66,8.66,8.66,0,0.00%,-,
19-08-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.17,4.3,4.21,4.14,0.07,1.69%,90400,
19-08-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
19-08-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
19-08-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.39,1.42,1.4,1.39,0.01,0.72%,89100,
19-08-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,24.5,24.5,24.5,24.3,0.2,0.82%,1200,
19-08-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.3,6.54,6.5,6.56,-0.06,-0.91%,5900,
19-08-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,8.2,8.5,8.2,8.38,-0.18,-2.15%,4500,
19-08-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.72,3,2.83,3.02,-0.19,-6.29%,53100,
19-08-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,360,360,360,360,0,0.00%,-,
19-08-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.43,2.5,2.47,2.46,0.01,0.41%,241500,
19-08-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,8.3,9,8.38,8.42,-0.04,-0.48%,14700,
19-08-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.3,11.3,11.3,11.3,0,0.00%,-,
19-08-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.55,15.7,15.6,15.55,0.05,0.32%,33700,
19-08-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.41,0.41,0.41,0.41,0,0.00%,1000,
19-08-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
19-08-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.2,2.2,2.2,2.2,0,0.00%,-,
19-08-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.24,1.29,1.24,1.29,-0.05,-3.88%,18100,
19-08-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,9.1,9.6,9.46,9.12,0.34,3.73%,52000,
19-08-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,64.5,64.5,64.5,64.5,0,0.00%,-,
19-08-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,460,460,460,461,-1,-0.22%,48000,
19-08-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.3,12.4,11.7,11.75,-0.05,-0.43%,6000,
19-08-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,180,180,180,180,0,0.00%,61500,
19-08-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.35,1.35,1.35,1.35,0,0.00%,500,
19-08-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
19-08-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,32.75,32.75,32.75,30,2.75,9.17%,100,
19-08-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,43.6,44.2,43.85,44.2,-0.35,-0.79%,25494800,
19-08-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,7,7,7,7,0,0.00%,20100,
19-08-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1890,1890,1890,1890,0,0.00%,-,
19-08-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,217.44,223,219.72,223,-3.28,-1.47%,-,
19-08-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,243.12,247.94,245.02,247.94,-2.92,-1.18%,-,
19-08-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,2005.77,2005.77,2005.77,2000.76,5.01,0.25%,-,
19-08-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,4028.92,4028.92,4028.92,4068.32,-39.4,-0.97%,-,
19-08-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,184.47,184.47,184.47,185.93,-1.46,-0.79%,-,
19-08-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2267.34,2267.34,2267.34,2304.59,-37.25,-1.62%,-,
19-08-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1782,1782,1782,1812.1,-30.1,-1.66%,-,
20-08-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.5,14.5,14.4,13.5,0.9,6.67%,1300,
20-08-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,382,382,382,382,0,0.00%,-,
20-08-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,82,82,82,82,0,0.00%,-,
20-08-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,300,300,300,300,0,0.00%,-,
20-08-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,20,20,20,19.7,0.3,1.52%,1000,
20-08-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,131,131,131,131,0,0.00%,-,
20-08-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,35,35,35,35,0,0.00%,-,
20-08-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,10.1,10.25,10.15,10.25,-0.1,-0.98%,88600,
20-08-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,38.55,38.55,38.55,38.55,0,0.00%,-,
20-08-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,13.5,13.9,13.7,13.7,0,0.00%,152000,
20-08-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,64,67.5,65,64,1,1.56%,36300,
20-08-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,51,53,52.5,52.25,0.25,0.48%,2362400,
20-08-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.9,4,3.98,3.95,0.03,0.76%,48600,
20-08-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,22.8,23,23,22.9,0.1,0.44%,128100,
20-08-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,47.1,48.9,47.95,48.15,-0.2,-0.42%,1749000,
20-08-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
20-08-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,27,27.5,27.1,27.05,0.05,0.18%,7100,
20-08-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,94,94,94,91.25,2.75,3.01%,100,
20-08-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,134,137,134.75,134.5,0.25,0.19%,26100,
20-08-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
20-08-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,0.98,0.98,0.98,1.07,-0.09,-8.41%,1500,
20-08-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,4.14,4.14,4.14,4.14,0,0.00%,-,
20-08-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
20-08-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,3.99,4,4,3.99,0.01,0.25%,17700,
20-08-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.93,5.26,5.22,4.93,0.29,5.88%,130400,
20-08-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,24.5,25.2,24.95,25.3,-0.35,-1.38%,1500,
20-08-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,3.15,3.45,3.3,3.48,-0.18,-5.17%,4800,
20-08-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,19.55,19.55,19.55,19.55,0,0.00%,-,
20-08-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,14.4,14.4,14.4,14.4,0,0.00%,-,
20-08-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.24,0.26,0.25,0.26,-0.01,-3.85%,306300,
20-08-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,3.99,4.27,4.03,4.29,-0.26,-6.06%,822200,
20-08-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
20-08-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,38.5,39,38.75,39,-0.25,-0.64%,63000,
20-08-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,25.9,26,26,25.85,0.15,0.58%,18300,
20-08-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.41,1.45,1.42,1.44,-0.02,-1.39%,14200,
20-08-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,8.66,8.66,8.66,8.66,0,0.00%,-,
20-08-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.21,4.56,4.49,4.21,0.28,6.65%,1533300,
20-08-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,4.53,4.53,4.53,4.53,0,0.00%,-,
20-08-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
20-08-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.36,1.41,1.39,1.4,-0.01,-0.71%,160600,
20-08-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,25,25.5,25.2,24.5,0.7,2.86%,9600,
20-08-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.54,6.54,6.54,6.5,0.04,0.62%,7400,
20-08-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,8.24,8.4,8.28,8.2,0.08,0.98%,10500,
20-08-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.72,3,2.78,2.83,-0.05,-1.77%,130300,
20-08-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,360,360,360,360,0,0.00%,500,
20-08-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.43,2.49,2.47,2.47,0,0.00%,83000,
20-08-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,9,9,9,8.38,0.62,7.40%,400,
20-08-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.5,12.3,11.9,11.3,0.6,5.31%,400,
20-08-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,15.7,15.95,15.75,15.6,0.15,0.96%,27500,
20-08-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.37,0.41,0.37,0.41,-0.04,-9.76%,378500,
20-08-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
20-08-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.2,2.2,2.2,2.2,0,0.00%,-,
20-08-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.24,1.24,1.24,1.24,0,0.00%,-,
20-08-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,9.46,10,9.78,9.46,0.32,3.38%,5300,
20-08-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,67.75,67.75,67.75,64.5,3.25,5.04%,200,
20-08-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,469,469,469,460,9,1.96%,200,
20-08-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.5,12,11.7,11.7,0,0.00%,115200,
20-08-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,180,180,180,180,0,0.00%,467800,
20-08-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.3,1.35,1.32,1.35,-0.03,-2.22%,4500,
20-08-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
20-08-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,32.75,32.75,32.75,32.75,0,0.00%,-,
20-08-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,43.6,44.75,44.45,43.85,0.6,1.37%,5049400,
20-08-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.96,7,7,7,0,0.00%,1004100,
20-08-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1890,1890,1890,1890,0,0.00%,-,
20-08-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,218.08,221.99,220.84,219.72,1.12,0.51%,-,
20-08-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,243.49,248.01,246.93,245.02,1.91,0.78%,-,
20-08-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,2015.77,2015.77,2015.77,2005.77,10,0.50%,-,
20-08-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,4056.31,4056.31,4056.31,4028.92,27.39,0.68%,-,
20-08-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,186.33,186.33,186.33,184.47,1.86,1.01%,-,
20-08-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,2277.5,2277.5,2277.5,2267.34,10.16,0.45%,-,
20-08-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1789.99,1789.99,1789.99,1782,7.99,0.45%,-,
23-08-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.1,14.5,13.25,14.4,-1.15,-7.99%,1700,
