DATE,CODE,NAME,WEBSITE LINK,DAY'S TRADING Low,DAY'S TRADING High,DAY'S TRADING VWAP Price,Previous DAY'S VWAP Price,Change,Change Percent,Volume of Shares Traded,VWAP Adjusted Price for bonus issues and share splits
02-02-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,22,22,22,22,0,0.00%,-,
02-02-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,8.9,9.38,8.9,9.04,-0.14,-1.55%,2500600,
02-02-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,18.5,18.5,18.5,18.5,0,0.00%,-,
02-02-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,12,12.8,12.55,12.5,0.05,0.40%,43800,
02-02-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,70,70,70,70,0,0.00%,-,
02-02-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,37,37.3,37.25,37.2,0.05,0.13%,5804300,
02-02-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.7,3.9,3.74,3.74,0,0.00%,41200,
02-02-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,46.3,46.3,46.3,46.3,0,0.00%,-,
02-02-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,35.6,36.95,35.7,35.75,-0.05,-0.14%,3247700,
02-02-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
02-02-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,24.75,25.45,24.9,24.75,0.15,0.61%,23200,
02-02-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,79,79,79,80,-1,-1.25%,360000,
02-02-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,137,138.5,137.25,139,-1.75,-1.26%,42600,
02-02-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
02-02-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,1.11,1.11,1.11,1.03,0.08,7.77%,500,
02-02-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.7,3.98,3.9,3.7,0.2,5.41%,1400,
02-02-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
02-02-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,4.7,4.71,4.7,4.69,0.01,0.21%,1400,
02-02-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,5.1,5.68,5.44,5.66,-0.22,-3.89%,38200,
02-02-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,14.45,15,14.7,14.55,0.15,1.03%,14900,
02-02-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,2.9,2.9,2.9,2.99,-0.09,-3.01%,100,
02-02-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,18.5,20.5,19,20.5,-1.5,-7.32%,1200,
02-02-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,15.5,16.5,16,15.65,0.35,2.24%,2100,
02-02-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.28,0.3,0.29,0.29,0,0.00%,13800,
02-02-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,6.2,6.3,6.3,6.3,0,0.00%,13400,
02-02-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
02-02-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,41.15,45,42.05,41.95,0.1,0.24%,10500,
02-02-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,38,40,38.45,40,-1.55,-3.87%,1400,
02-02-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.39,1.43,1.41,1.39,0.02,1.44%,14000,
02-02-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,10.2,10.2,10.2,10.2,0,0.00%,-,
02-02-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,5,5.3,5.1,5.14,-0.04,-0.78%,199000,
02-02-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,5,5,5,5,0,0.00%,-,
02-02-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
02-02-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.5,1.6,1.54,1.61,-0.07,-4.35%,423400,
02-02-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,23.6,23.6,23.6,23.6,0,0.00%,-,
02-02-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.7,6.7,6.7,6.96,-0.26,-3.74%,3100,
02-02-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.46,7.56,7.5,7.5,0,0.00%,137300,
02-02-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.03,2.15,2.1,2.1,0,0.00%,180000,
02-02-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,279.75,279.75,279.75,279.75,0,0.00%,-,
02-02-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.47,2.5,2.5,2.46,0.04,1.63%,174800,
02-02-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.42,7.5,7.48,7.5,-0.02,-0.27%,12800,
02-02-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.7,12.05,11.75,12.6,-0.85,-6.75%,500,
02-02-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,16.5,17,16.9,16.9,0,0.00%,18200,
02-02-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.37,0.39,0.39,0.36,0.03,8.33%,20500,
02-02-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
02-02-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.4,2.4,2.4,2.2,0.2,9.09%,500,
02-02-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.34,1.34,1.34,1.34,0,0.00%,-,
02-02-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.42,8.66,8.44,8.4,0.04,0.48%,1300,
02-02-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,58,58,58,58,0,0.00%,-,
02-02-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,415,415,415,408.5,6.5,1.59%,500,
02-02-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.75,11.95,11.75,11.75,0,0.00%,42300,
02-02-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,152.25,155,154.75,152.25,2.5,1.64%,13800,
02-02-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.35,1.35,1.35,1.28,0.07,5.47%,200,
02-02-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
02-02-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,32,32,32,31.15,0.85,2.73%,300,
02-02-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,35.05,35.8,35.55,35.15,0.4,1.14%,10443600,
02-02-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.02,6.5,6.1,6.2,-0.1,-1.61%,24000,
02-02-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1975,1975,1975,1975,0,0.00%,-,
02-02-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,176.54,178.76,177.29,176.54,0.75,0.42%,-,
02-02-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,198.51,201.16,199.86,198.51,1.35,0.68%,-,
02-02-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1874.37,1874.37,1874.37,1874.96,-0.59,-0.03%,-,
02-02-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3429.89,3429.89,3429.89,3412.05,17.84,0.52%,-,
02-02-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,154.84,154.84,154.84,153.78,1.06,0.69%,-,
02-02-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,1777.37,1777.37,1777.37,1768.03,9.34,0.53%,-,
02-02-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1391.2,1391.2,1391.2,1382,9.2,0.67%,-,
03-02-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.85,13.85,13.85,13.85,0,0.00%,-,
03-02-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,370,370,370,365,5,1.37%,100,
03-02-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,78,78,78,78,0,0.00%,-,
03-02-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,360,360,360,360,0,0.00%,-,
03-02-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,16.5,17.85,17.3,16.65,0.65,3.90%,3700,
03-02-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,136.25,137,136.75,136.25,0.5,0.37%,5100,
03-02-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,22,22,22,22,0,0.00%,-,
03-02-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,9,9.34,9.18,8.9,0.28,3.15%,38700,
03-02-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,19,19,19,18.5,0.5,2.70%,270800,
03-02-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,11.8,12.8,12,12.55,-0.55,-4.38%,193800,
03-02-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,68,72,70,70,0,0.00%,6800,
03-02-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,36.8,37.25,37.2,37.25,-0.05,-0.13%,546000,
03-02-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.6,3.97,3.89,3.74,0.15,4.01%,125100,
03-02-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,44.05,45,44.55,46.3,-1.75,-3.78%,1200,
03-02-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,36,36.5,36.4,35.7,0.7,1.96%,5015000,
03-02-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
03-02-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,24.9,25.5,25,24.9,0.1,0.40%,22200,
03-02-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,79,79,79,79,0,0.00%,2600,
03-02-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,137,140,137.75,137.25,0.5,0.36%,18800,
03-02-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
03-02-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,1.04,1.1,1.09,1.11,-0.02,-1.80%,5700,
03-02-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.7,3.88,3.83,3.9,-0.07,-1.79%,400,
03-02-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
03-02-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,4.6,4.7,4.68,4.7,-0.02,-0.43%,4800,
03-02-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,4.9,5.7,5.66,5.44,0.22,4.04%,143500,
03-02-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,14,14.7,14.05,14.7,-0.65,-4.42%,121300,
03-02-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,2.9,2.9,2.9,2.9,0,0.00%,-,
03-02-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,19,19,19,19,0,0.00%,-,
03-02-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,16.5,16.5,16.5,16,0.5,3.13%,7600,
03-02-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.27,0.29,0.28,0.29,-0.01,-3.45%,91300,
03-02-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,6.04,6.28,6.24,6.3,-0.06,-0.95%,19400,
03-02-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
03-02-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,41,42,41.3,42.05,-0.75,-1.78%,16700,
03-02-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,40,40,40,38.45,1.55,4.03%,1300,
03-02-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.39,1.5,1.4,1.41,-0.01,-0.71%,53000,
03-02-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,10.2,11,10.3,10.2,0.1,0.98%,4800,
03-02-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.98,5.12,5.04,5.1,-0.06,-1.18%,170800,
03-02-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,5,5,5,5,0,0.00%,-,
03-02-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
03-02-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.48,1.62,1.5,1.54,-0.04,-2.60%,1477300,
03-02-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,23.3,23.3,23.3,23.6,-0.3,-1.27%,1000,
03-02-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.7,6.7,6.7,6.7,0,0.00%,3100,
03-02-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.5,7.56,7.52,7.5,0.02,0.27%,32700,
03-02-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.1,2.14,2.13,2.1,0.03,1.43%,16600,
03-02-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,270,275,272.75,279.75,-7,-2.50%,3800,
03-02-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.42,2.5,2.42,2.5,-0.08,-3.20%,1055400,
03-02-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.48,7.48,7.48,7.48,0,0.00%,2700,
03-02-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,11.75,12,12,11.75,0.25,2.13%,8600,
03-02-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,16.45,17,16.85,16.9,-0.05,-0.30%,161400,
03-02-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.36,0.4,0.37,0.39,-0.02,-5.13%,86200,
03-02-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
03-02-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.35,2.35,2.35,2.4,-0.05,-2.08%,300,
03-02-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.3,1.35,1.32,1.34,-0.02,-1.49%,3100,
03-02-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.5,9.24,9.1,8.44,0.66,7.82%,34100,
03-02-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,58,58,58,58,0,0.00%,-,
03-02-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,412,420,414.75,415,-0.25,-0.06%,61200,
03-02-21,CARB,Carbacid Investments Plc,https://live.mystocks.co.ke/stock=CARB,11.8,12,12,11.75,0.25,2.13%,23000,
03-02-21,EABL,East African Breweries Ltd,https://live.mystocks.co.ke/stock=EABL,155,163,156.75,154.75,2,1.29%,163800,
03-02-21,FTGH,Flame Tree Group Holdings Ltd,https://live.mystocks.co.ke/stock=FTGH,1.35,1.37,1.36,1.35,0.01,0.74%,3800,
03-02-21,ORCH,Kenya Orchards Ltd,https://live.mystocks.co.ke/stock=ORCH,10.4,10.4,10.4,10.4,0,0.00%,-,
03-02-21,UNGA,Unga Group Ltd,https://live.mystocks.co.ke/stock=UNGA,32,32,32,32,0,0.00%,-,
03-02-21,SCOM,Safaricom Plc,https://live.mystocks.co.ke/stock=SCOM,35.5,36.95,36.45,35.55,0.9,2.53%,3181300,
03-02-21,FAHR,Stanlib Fahari Income-REIT,https://live.mystocks.co.ke/stock=FAHR,6.02,6.14,6.04,6.1,-0.06,-0.98%,1100,
03-02-21,GLD,ABSA NewGold ETF,https://live.mystocks.co.ke/stock=GLD,1975,1975,1975,1975,0,0.00%,-,
03-02-21,^FNK15,FTSE NSE Kenya 15 Index,https://live.mystocks.co.ke/stock=%255EFNK15,177.22,179.87,178.75,177.29,1.46,0.82%,-,
03-02-21,^FNK25,FTSE NSE Kenya 25 Index,https://live.mystocks.co.ke/stock=%255EFNK25,199.71,204.69,202.85,199.86,2.99,1.50%,-,
03-02-21,^N20I,NSE 20-Share Index,https://live.mystocks.co.ke/stock=%255EN20I,1872.56,1872.56,1872.56,1874.37,-1.81,-0.10%,-,
03-02-21,^N25I,NSE 25-Share Index,https://live.mystocks.co.ke/stock=%255EN25I,3459.86,3459.86,3459.86,3429.89,29.97,0.87%,-,
03-02-21,^NASI,NSE All-Share Index,https://live.mystocks.co.ke/stock=%255ENASI,157.22,157.22,157.22,154.84,2.38,1.54%,-,
03-02-21,^ZKEQTK,Zamara Kenya Equity Index (KES),https://live.mystocks.co.ke/stock=%255EZKEQTK,1795.39,1795.39,1795.39,1777.37,18.02,1.01%,-,
03-02-21,^ZKEQTU,Zamara Kenya Equity Index (USD),https://live.mystocks.co.ke/stock=%255EZKEQTU,1406.58,1406.58,1406.58,1391.2,15.38,1.11%,-,
04-02-21,EGAD,Eaagads Ltd,https://live.mystocks.co.ke/stock=EGAD,13.85,13.85,13.85,13.85,0,0.00%,100,
04-02-21,KUKZ,Kakuzi Plc,https://live.mystocks.co.ke/stock=KUKZ,370,370,370,370,0,0.00%,-,
04-02-21,KAPC,Kapchorua Tea Kenya Plc,https://live.mystocks.co.ke/stock=KAPC,78,78,78,78,0,0.00%,1000,
04-02-21,LIMT,Limuru Tea Plc,https://live.mystocks.co.ke/stock=LIMT,360,360,360,360,0,0.00%,-,
04-02-21,SASN,Sasini Plc,https://live.mystocks.co.ke/stock=SASN,16.5,16.5,16.5,17.3,-0.8,-4.62%,24000,
04-02-21,WTK,Williamson Tea Kenya Plc,https://live.mystocks.co.ke/stock=WTK,132,136.25,134.25,136.75,-2.5,-1.83%,800,
04-02-21,CGEN,Car and General (K) Ltd,https://live.mystocks.co.ke/stock=CGEN,22,22,22,22,0,0.00%,-,
04-02-21,ABSA,ABSA Bank Kenya Plc,https://live.mystocks.co.ke/stock=ABSA,9.1,9.3,9.1,9.18,-0.08,-0.87%,1587200,
04-02-21,BKG,BK Group Plc,https://live.mystocks.co.ke/stock=BKG,19,19,19,19,0,0.00%,-,
04-02-21,COOP,Co-operative Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=COOP,11.95,12.1,12,12,0,0.00%,294200,
04-02-21,DTK,Diamond Trust Bank Kenya Ltd,https://live.mystocks.co.ke/stock=DTK,68,70,69.75,70,-0.25,-0.36%,5900,
04-02-21,EQTY,Equity Group Holdings Plc,https://live.mystocks.co.ke/stock=EQTY,36.9,37.25,37.2,37.2,0,0.00%,3033500,
04-02-21,HFCK,HF Group Ltd,https://live.mystocks.co.ke/stock=HFCK,3.6,3.97,3.71,3.89,-0.18,-4.63%,1000,
04-02-21,IMH,I & M Holdings Plc,https://live.mystocks.co.ke/stock=IMH,44,44.55,44.2,44.55,-0.35,-0.79%,54100,
04-02-21,KCB,KCB Group Plc,https://live.mystocks.co.ke/stock=KCB,36.4,37,36.5,36.4,0.1,0.27%,4902200,
04-02-21,NBK,National Bank of Kenya Ltd,https://live.mystocks.co.ke/stock=NBK,4.12,4.12,4.12,4.12,0,0.00%,-,
04-02-21,NCBA,NCBA Group Plc,https://live.mystocks.co.ke/stock=NCBA,24,24.8,24.3,25,-0.7,-2.80%,34200,
04-02-21,SBIC,Stanbic Holdings Plc,https://live.mystocks.co.ke/stock=SBIC,79.25,79.25,79.25,79,0.25,0.32%,600,
04-02-21,SCBK,Standard Chartered Bank Kenya Ltd,https://live.mystocks.co.ke/stock=SCBK,135,138,136,137.75,-1.75,-1.27%,258200,
04-02-21,DCON,Deacons (East Africa) Plc,https://live.mystocks.co.ke/stock=DCON,0.45,0.45,0.45,0.45,0,0.00%,-,
04-02-21,EVRD,Eveready East Africa Ltd,https://live.mystocks.co.ke/stock=EVRD,1.1,1.1,1.1,1.09,0.01,0.92%,1300,
04-02-21,XPRS,Express Kenya Plc,https://live.mystocks.co.ke/stock=XPRS,3.88,3.9,3.9,3.83,0.07,1.83%,7600,
04-02-21,KQ,Kenya Airways Plc,https://live.mystocks.co.ke/stock=KQ,3.83,3.83,3.83,3.83,0,0.00%,-,
04-02-21,LKL,Longhorn Publishers Plc,https://live.mystocks.co.ke/stock=LKL,4.52,4.68,4.6,4.68,-0.08,-1.71%,200,
04-02-21,NBV,Nairobi Business Ventures Ltd,https://live.mystocks.co.ke/stock=NBV,5.1,5.7,5.22,5.66,-0.44,-7.77%,30000,
04-02-21,NMG,Nation Media Group Plc,https://live.mystocks.co.ke/stock=NMG,13.3,15,13.35,14.05,-0.7,-4.98%,298200,
04-02-21,SMER,Sameer Africa Plc,https://live.mystocks.co.ke/stock=SMER,2.9,2.9,2.9,2.9,0,0.00%,600,
04-02-21,SGL,Standard Group Plc,https://live.mystocks.co.ke/stock=SGL,18.5,18.5,18.5,19,-0.5,-2.63%,100,
04-02-21,TPSE,TPS Eastern Africa (Serena) Ltd,https://live.mystocks.co.ke/stock=TPSE,15.5,15.5,15.5,16.5,-1,-6.06%,7600,
04-02-21,UCHM,Uchumi Supermarket Plc,https://live.mystocks.co.ke/stock=UCHM,0.28,0.29,0.28,0.28,0,0.00%,42700,
04-02-21,SCAN,WPP ScanGroup Plc,https://live.mystocks.co.ke/stock=SCAN,6.04,6.28,6.18,6.24,-0.06,-0.96%,8800,
04-02-21,ARM,ARM Cement Plc,https://live.mystocks.co.ke/stock=ARM,5.55,5.55,5.55,5.55,0,0.00%,-,
04-02-21,BAMB,Bamburi Cement Ltd,https://live.mystocks.co.ke/stock=BAMB,40,42,40.25,41.3,-1.05,-2.54%,24600,
04-02-21,CRWN,Crown Paints Kenya Plc,https://live.mystocks.co.ke/stock=CRWN,40,40,40,40,0,0.00%,-,
04-02-21,CABL,East African Cables Ltd,https://live.mystocks.co.ke/stock=CABL,1.4,1.43,1.41,1.4,0.01,0.71%,3500,
04-02-21,PORT,East African Portland Cement Ltd,https://live.mystocks.co.ke/stock=PORT,10.3,10.3,10.3,10.3,0,0.00%,-,
04-02-21,KEGN,Kenya Electricity Generating Company Plc,https://live.mystocks.co.ke/stock=KEGN,4.8,5.04,4.93,5.04,-0.11,-2.18%,205500,
04-02-21,KPLC-P4,KPLC-P4,https://live.mystocks.co.ke/stock=KPLC-P4,5,5,5,5,0,0.00%,-,
04-02-21,KPLC-P7,KPLC-P7,https://live.mystocks.co.ke/stock=KPLC-P7,6,6,6,6,0,0.00%,-,
04-02-21,KPLC,Kenya Power and Lighting Company Plc,https://live.mystocks.co.ke/stock=KPLC,1.54,1.62,1.6,1.5,0.1,6.67%,60600,
04-02-21,TOTL,Total Kenya Ltd,https://live.mystocks.co.ke/stock=TOTL,23.5,23.55,23.5,23.3,0.2,0.86%,3900,
04-02-21,UMME,Umeme Ltd,https://live.mystocks.co.ke/stock=UMME,6.7,6.7,6.7,6.7,0,0.00%,-,
04-02-21,BRIT,Britam Holdings Plc,https://live.mystocks.co.ke/stock=BRIT,7.5,7.52,7.5,7.52,-0.02,-0.27%,10700,
04-02-21,CIC,CIC Insurance Group Ltd,https://live.mystocks.co.ke/stock=CIC,2.13,2.15,2.14,2.13,0.01,0.47%,3800,
04-02-21,JUB,Jubilee Holdings Ltd,https://live.mystocks.co.ke/stock=JUB,260,275,272.5,272.75,-0.25,-0.09%,600,
04-02-21,KNRE,Kenya Re-Insurance Corporation Ltd,https://live.mystocks.co.ke/stock=KNRE,2.45,2.5,2.46,2.42,0.04,1.65%,14142600,
04-02-21,LBTY,Liberty Kenya Holdings Ltd,https://live.mystocks.co.ke/stock=LBTY,7.48,7.48,7.48,7.48,0,0.00%,-,
04-02-21,SLAM,Sanlam Kenya Plc,https://live.mystocks.co.ke/stock=SLAM,12,12,12,12,0,0.00%,-,
04-02-21,CTUM,Centum Investment Company Plc,https://live.mystocks.co.ke/stock=CTUM,17,17.35,17.25,16.85,0.4,2.37%,765900,
04-02-21,HAFR,Home Afrika Ltd,https://live.mystocks.co.ke/stock=HAFR,0.34,0.39,0.35,0.37,-0.02,-5.41%,853700,
04-02-21,KURV,Kurwitu Ventures Ltd,https://live.mystocks.co.ke/stock=KURV,1500,1500,1500,1500,0,0.00%,-,
04-02-21,OCH,Olympia Capital Holdings Ltd,https://live.mystocks.co.ke/stock=OCH,2.35,2.35,2.35,2.35,0,0.00%,-,
04-02-21,TCL,Trans-Century Plc,https://live.mystocks.co.ke/stock=TCL,1.3,1.32,1.3,1.32,-0.02,-1.52%,21100,
04-02-21,NSE,Nairobi Securities Exchange Plc,https://live.mystocks.co.ke/stock=NSE,8.5,9.1,8.98,9.1,-0.12,-1.32%,5600,
04-02-21,BOC,BOC Kenya Plc,https://live.mystocks.co.ke/stock=BOC,58,58,58,58,0,0.00%,-,
04-02-21,BAT,British American Tobacco Kenya Plc,https://live.mystocks.co.ke/stock=BAT,415,425,415,414.75,0.25,0.06%,50300,
